Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,58.310001373291016,58.5,57.970001220703125,58.209999084472656,43.55061340332031,15627600
2014-01-03,58.290000915527344,58.95000076293945,58.209999084472656,58.65999984741211,43.887290954589844,14214100
2014-01-06,59.15999984741211,59.470001220703125,58.83000183105469,59.0,44.141658782958984,17550700
2014-01-07,59.290000915527344,59.43000030517578,58.11000061035156,58.31999969482422,43.632911682128906,17851200
2014-01-08,58.540000915527344,58.90999984741211,58.29999923706055,58.869998931884766,44.04440689086914,14687400
2014-01-09,58.97999954223633,59.0,58.33000183105469,58.7599983215332,43.96210861206055,13242500
2014-01-10,58.66999816894531,58.7599983215332,58.18000030517578,58.4900016784668,43.76010513305664,12694900
2014-01-13,58.5099983215332,58.66999816894531,57.529998779296875,57.70000076293945,43.16904830932617,20711600
2014-01-14,58.29999923706055,58.58000183105469,57.560001373291016,57.7400016784668,43.198978424072266,30272400
2014-01-15,57.72999954223633,59.650001525878906,57.72999954223633,59.4900016784668,44.50826644897461,35186600
2014-01-16,58.790000915527344,59.81999969482422,58.7400016784668,58.9900016784668,44.13418197631836,21689400
2014-01-17,59.209999084472656,59.22999954223633,58.029998779296875,58.11000061035156,43.47579574584961,20997900
2014-01-21,58.09000015258789,58.439998626708984,57.58000183105469,58.16999816894531,43.520687103271484,19548300
2014-01-22,58.33000183105469,58.33000183105469,57.41999816894531,57.59000015258789,43.08674621582031,15433500
2014-01-23,57.09000015258789,57.099998474121094,56.209999084472656,56.470001220703125,42.24880599975586,26234600
2014-01-24,56.0,56.36000061035156,55.09000015258789,55.09000015258789,41.216346740722656,26833100
2014-01-27,55.08000183105469,55.79999923706055,54.689998626708984,55.09000015258789,41.216346740722656,23935000
2014-01-28,55.38999938964844,56.34000015258789,55.2400016784668,55.7400016784668,41.7026481628418,18041000
2014-01-29,54.959999084472656,55.869998931884766,54.849998474121094,55.529998779296875,41.54553985595703,25459000
2014-01-30,56.06999969482422,56.38999938964844,55.630001068115234,56.0,41.89716720581055,17031100
2014-01-31,55.5,56.11000061035156,55.18000030517578,55.36000061035156,41.4183349609375,18174000
2014-02-03,55.5,55.91999816894531,54.20000076293945,54.310001373291016,40.632781982421875,28549900
2014-02-04,54.720001220703125,55.349998474121094,54.599998474121094,54.95000076293945,41.111595153808594,20709300
2014-02-05,55.099998474121094,55.45000076293945,54.58000183105469,55.209999084472656,41.30611801147461,19491600
2014-02-06,55.349998474121094,56.54999923706055,55.20000076293945,56.47999954223633,42.256290435791016,20881600
2014-02-07,56.650001525878906,56.93000030517578,56.2599983215332,56.619998931884766,42.36103820800781,23388500
2014-02-10,56.77000045776367,56.91999816894531,56.38999938964844,56.7400016784668,42.450801849365234,14715200
2014-02-11,56.61000061035156,57.56999969482422,56.58000183105469,57.43000030517578,42.9670295715332,18774100
