Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,500.0,502.8999938964844,493.04998779296875,502.2799987792969,484.5989685058594,3033600
2022-01-04,503.20001220703125,503.75,490.8800048828125,490.8999938964844,473.61956787109375,3908100
2022-01-05,494.7699890136719,497.0,489.69000244140625,489.69000244140625,472.4521179199219,3921100
2022-01-06,480.0,484.1400146484375,463.1199951171875,469.6499938964844,453.1175537109375,6555200
2022-01-07,467.69000244140625,467.9700012207031,455.54998779296875,458.6000061035156,442.4565734863281,5494200
2022-01-10,456.0,465.8599853515625,454.44000244140625,465.0,448.6312255859375,5831800
2022-01-11,467.20001220703125,470.45001220703125,460.6700134277344,469.0,452.490478515625,3332800
2022-01-12,468.9700012207031,475.32000732421875,466.3399963378906,473.7200012207031,457.0442810058594,3502300
2022-01-13,475.8900146484375,476.54998779296875,465.9800109863281,467.42999267578125,450.9757385253906,3005300
2022-01-14,469.8900146484375,473.1700134277344,465.0799865722656,468.69000244140625,452.1913757324219,3665400
2022-01-18,465.1700134277344,465.7099914550781,458.3500061035156,460.989990234375,444.7624206542969,3938800
2022-01-19,468.0,475.489990234375,461.510009765625,462.5199890136719,446.2385559082031,4030900
2022-01-20,464.3800048828125,471.6300048828125,462.0,463.0,446.7016296386719,3228600
2022-01-21,463.5,470.7900085449219,461.07000732421875,461.1700134277344,444.93609619140625,4273200
2022-01-24,458.07000732421875,464.1400146484375,448.1300048828125,462.2699890136719,445.9973449707031,4780700
2022-01-25,454.07000732421875,459.489990234375,447.2699890136719,456.8399963378906,440.7585144042969,3428900
2022-01-26,458.45001220703125,463.8800048828125,453.45001220703125,458.42999267578125,442.29248046875,4435900
2022-01-27,458.0799865722656,468.67999267578125,457.010009765625,461.6000061035156,445.3509216308594,3508100
2022-01-28,461.3999938964844,466.2799987792969,455.0799865722656,466.05999755859375,449.6539001464844,3364400
2022-01-31,465.0,473.17999267578125,464.3999938964844,472.57000732421875,455.93475341796875,3500500
2022-02-01,475.0,475.0,462.75,468.4100036621094,451.9212646484375,3148600
2022-02-02,469.05999755859375,481.9800109863281,469.05999755859375,479.7799987792969,462.8909912109375,3026800
2022-02-03,498.6499938964844,500.17999267578125,483.57000732421875,488.7699890136719,471.56451416015625,4370900
2022-02-04,481.75,489.6300048828125,480.19000244140625,483.1700134277344,466.1616516113281,3066400
2022-02-07,484.9100036621094,487.260009765625,481.29998779296875,483.70001220703125,466.6729736328125,2937200
2022-02-08,481.3500061035156,495.6700134277344,481.3500061035156,493.4100036621094,476.04119873046875,3534700
2022-02-09,497.0,500.92999267578125,496.2900085449219,498.1000061035156,480.56610107421875,2818100
2022-02-10,492.239990234375,494.2200012207031,485.07000732421875,486.7200012207031,469.5866394042969,2626100
2022-02-11,484.67999267578125,490.42999267578125,476.44000244140625,478.1300048828125,461.2991027832031,2493800
2022-02-14,475.1099853515625,477.739990234375,469.3299865722656,474.3999938964844,457.70037841796875,2549500
2022-02-15,475.94000244140625,481.1700134277344,475.20001220703125,478.2300109863281,461.39556884765625,3001000
2022-02-16,475.5,481.7300109863281,471.3999938964844,480.04998779296875,463.1514892578125,2651800
2022-02-17,478.1700134277344,479.2900085449219,468.8900146484375,470.3399963378906,453.78326416015625,2403100
2022-02-18,470.25,474.9200134277344,466.8299865722656,467.80999755859375,451.3423156738281,2992300
2022-02-22,463.8299865722656,467.19000244140625,457.82000732421875,462.510009765625,446.2289733886719,3029800
2022-02-23,467.19000244140625,467.7200012207031,458.8399963378906,459.6199951171875,443.440673828125,2840300
2022-02-24,449.5199890136719,456.5899963378906,445.739990234375,455.8900146484375,439.8420104980469,3933000
2022-02-25,456.6499938964844,475.7799987792969,456.2300109863281,475.75,459.0028991699219,3314400
