Date,Open,High,Low,Close,Adj Close,Volume
2022-04-11,127.94999694824219,128.17999267578125,126.18000030517578,126.37000274658203,112.91674041748047,3202500
2022-04-12,126.41999816894531,127.33999633789062,125.58000183105469,125.9800033569336,112.5682601928711,2691000
2022-04-13,125.63999938964844,126.66999816894531,124.91000366210938,126.13999938964844,112.71121978759766,3064900
2022-04-14,128.92999267578125,130.5800018310547,126.37999725341797,126.55999755859375,113.08650207519531,6384200
2022-04-18,126.5999984741211,127.38999938964844,125.52999877929688,126.16999816894531,112.738037109375,4884200
2022-04-19,126.08000183105469,129.39999389648438,126.0,129.14999389648438,115.4007797241211,7971400
2022-04-20,135.0,139.55999755859375,133.3800048828125,138.32000732421875,123.59456634521484,17859200
2022-04-21,138.22999572753906,141.8800048828125,137.35000610351562,139.85000610351562,124.96168518066406,9922300
2022-04-22,139.6999969482422,140.44000244140625,137.35000610351562,138.25,123.5320053100586,6508600
2022-04-25,137.58999633789062,139.64999389648438,135.19000244140625,139.10000610351562,124.29150390625,5748300
2022-04-26,139.0,139.8699951171875,136.1699981689453,136.19000244140625,121.6913070678711,4956200
2022-04-27,135.77999877929688,137.1199951171875,134.6300048828125,135.05999755859375,120.68158721923828,4369100
2022-04-28,136.85000610351562,136.99000549316406,134.80999755859375,135.74000549316406,121.28923034667969,4474300
2022-04-29,135.1300048828125,135.5500030517578,132.0,132.2100067138672,118.13502502441406,5078700
2022-05-02,133.0,133.77000427246094,130.88999938964844,133.0399932861328,118.87667846679688,4213500
2022-05-03,133.0,133.60000610351562,131.99000549316406,132.52000427246094,118.41201782226562,3688600
2022-05-04,132.8699951171875,137.8699951171875,132.13999938964844,137.39999389648438,122.77249908447266,5932600
2022-05-05,136.4600067138672,137.25999450683594,134.75999450683594,135.9199981689453,121.45006561279297,5957400
2022-05-06,135.47000122070312,137.99000549316406,135.47000122070312,137.6699981689453,123.01376342773438,7306400
2022-05-09,134.41000366210938,136.35000610351562,133.32000732421875,134.44000244140625,121.58485412597656,7647900
2022-05-10,135.0,135.41000366210938,128.42999267578125,129.1300048828125,116.78257751464844,8642400
2022-05-11,129.86000061035156,132.9600067138672,129.86000061035156,130.75,118.24766540527344,5301100
2022-05-12,131.27000427246094,133.6199951171875,130.41000366210938,132.89999389648438,120.19208526611328,5384800
2022-05-13,133.0,133.8000030517578,131.0500030517578,133.60000610351562,120.82514953613281,4195100
2022-05-16,133.10000610351562,136.50999450683594,132.41000366210938,135.02999877929688,122.118408203125,4250400
2022-05-17,137.19000244140625,138.3699951171875,135.63999938964844,138.3699951171875,125.13903045654297,4372900
2022-05-18,137.10000610351562,137.6199951171875,132.1699981689453,132.94000244140625,120.228271484375,6003000
2022-05-19,132.0,132.32000732421875,128.7100067138672,129.66000366210938,117.26190948486328,5819700
2022-05-20,130.17999267578125,130.3699951171875,125.80000305175781,128.47999572753906,116.19473266601562,6914500
2022-05-23,129.5,131.9499969482422,129.4199981689453,131.1699981689453,118.62751770019531,3591500
2022-05-24,130.57000732421875,134.3699951171875,130.4199981689453,133.8000030517578,121.00603485107422,4189700
2022-05-25,132.86000061035156,134.82000732421875,132.86000061035156,134.38999938964844,121.53961181640625,3299300
2022-05-26,135.0,137.5500030517578,134.52000427246094,136.88999938964844,123.80054473876953,3929300
2022-05-27,137.38999938964844,139.74000549316406,137.24000549316406,139.27000427246094,125.95298767089844,4608000
2022-05-31,138.1999969482422,139.8300018310547,136.80999755859375,138.83999633789062,125.56409454345703,7978100
2022-06-01,139.6699981689453,140.47000122070312,138.52000427246094,139.42999267578125,126.09768676757812,3796500
2022-06-02,139.4499969482422,140.2899932861328,136.85000610351562,140.14999389648438,126.74881744384766,3734800
2022-06-03,140.25999450683594,142.5800018310547,139.74000549316406,141.17999267578125,127.68035125732422,4352200
2022-06-06,142.97999572753906,144.72999572753906,142.0,142.8800048828125,129.2178192138672,4766900
2022-06-07,142.60000610351562,142.97999572753906,140.9600067138672,142.77999877929688,129.12734985351562,2887100
2022-06-08,142.07000732421875,142.8000030517578,140.14999389648438,140.8300018310547,127.36383819580078,3005700
2022-06-09,140.14999389648438,141.0399932861328,137.92999267578125,137.9600067138672,124.76825714111328,3591000
2022-06-10,137.8000030517578,137.8000030517578,135.25,136.19000244140625,123.16748809814453,4659500
2022-06-13,133.97000122070312,137.57000732421875,133.75999450683594,135.11000061035156,122.19076538085938,6486000
2022-06-14,135.0,136.9499969482422,134.86000061035156,135.72000122070312,122.74242401123047,4607800
2022-06-15,136.00999450683594,138.4499969482422,135.5800018310547,137.05999755859375,123.95430755615234,4606900
2022-06-16,135.3000030517578,136.24000549316406,134.38999938964844,135.6699981689453,122.69721221923828,5386400
2022-06-17,135.99000549316406,136.97999572753906,132.85000610351562,135.02000427246094,122.10938262939453,12968500
2022-06-21,135.89999389648438,138.5,135.89999389648438,137.85000610351562,124.66877746582031,4089300
2022-06-22,136.10000610351562,138.17999267578125,136.02999877929688,137.0800018310547,123.97240447998047,3791500
2022-06-23,137.13999938964844,138.6199951171875,136.5,138.44000244140625,125.2023696899414,4547900
2022-06-24,139.1999969482422,142.3699951171875,139.1300048828125,142.05999755859375,128.4761962890625,11493000
2022-06-27,142.25999450683594,143.8300018310547,141.9499969482422,142.8000030517578,129.1454315185547,3936000
2022-06-28,142.9199981689453,144.16000366210938,141.32000732421875,141.86000061035156,128.2953338623047,4064800
2022-06-29,142.74000549316406,143.52000427246094,139.5,140.7100067138672,127.25528717041016,4161500
2022-06-30,139.5800018310547,142.4600067138672,139.27999877929688,141.19000244140625,127.68939208984375,4878000
2022-07-01,141.0,141.6699981689453,139.25999450683594,141.1199951171875,127.62608337402344,4011900
2022-07-05,139.97000122070312,139.97000122070312,135.27000427246094,137.6199951171875,124.46074676513672,6273400
2022-07-06,138.0,139.13999938964844,137.1300048828125,138.0800018310547,124.87677764892578,3237000
2022-07-07,138.91000366210938,141.32000732421875,138.8300018310547,140.8300018310547,127.36383819580078,3897100
2022-07-08,140.75999450683594,141.32000732421875,139.82000732421875,140.47000122070312,127.03824615478516,2820800
2022-07-11,140.6199951171875,141.8699951171875,140.1300048828125,141.0,127.51753997802734,3904700
2022-07-12,140.83999633789062,141.5500030517578,138.57000732421875,139.17999267578125,125.87158966064453,3235400
2022-07-13,137.17999267578125,138.89999389648438,136.8000030517578,137.17999267578125,124.06283569335938,4123200
2022-07-14,135.60000610351562,139.42999267578125,135.02000427246094,139.05999755859375,125.7630615234375,5298400
2022-07-15,140.67999267578125,140.67999267578125,138.61000061035156,139.9199981689453,126.54083251953125,4519300
2022-07-18,140.14999389648438,140.30999755859375,137.77999877929688,138.1300048828125,124.92198181152344,8231700
2022-07-19,131.5800018310547,132.55999755859375,127.72000122070312,130.8800048828125,118.36524200439453,29690500
2022-07-20,130.6999969482422,130.72000122070312,128.05999755859375,129.17999267578125,116.82779693603516,9882000
2022-07-21,128.75,128.80999755859375,125.12999725341797,127.1500015258789,114.99190521240234,11975400
2022-07-22,127.02999877929688,128.32000732421875,125.70999908447266,128.25,115.98672485351562,6467200
2022-07-25,128.44000244140625,129.1300048828125,127.9000015258789,128.5399932861328,116.24897766113281,4702400
2022-07-26,128.25999450683594,129.3000030517578,127.62999725341797,128.0800018310547,115.8329849243164,3645300
2022-07-27,127.97000122070312,129.42999267578125,127.58000183105469,129.1199951171875,116.77352142333984,4175600
2022-07-28,128.75,129.80999755859375,128.61000061035156,129.22000122070312,116.86396789550781,3913700
2022-07-29,129.52000427246094,131.0,129.30999755859375,130.7899932861328,118.28382873535156,5786800
2022-08-01,130.75,132.6999969482422,130.6999969482422,132.0399932861328,119.41431427001953,4142100
2022-08-02,132.1999969482422,132.77999877929688,130.50999450683594,131.80999755859375,119.2063217163086,4403600
2022-08-03,131.82000732421875,132.86000061035156,131.32000732421875,132.33999633789062,119.68563079833984,3088500
2022-08-04,132.14999389648438,132.2899932861328,131.02000427246094,131.63999938964844,119.05257415771484,3179800
2022-08-05,131.25,132.6699981689453,131.07000732421875,132.47999572753906,119.81224822998047,2586500
2022-08-08,133.10000610351562,133.35000610351562,132.02000427246094,132.61000061035156,119.92982482910156,3821200
2022-08-09,129.9199981689453,130.7899932861328,129.1199951171875,129.47000122070312,118.5653305053711,3496000
2022-08-10,130.75,131.77999877929688,130.33999633789062,131.5,120.42433166503906,3664000
2022-08-11,132.36000061035156,133.22999572753906,132.0,132.5399932861328,121.37675476074219,3501900
2022-08-12,132.6199951171875,134.08999633789062,131.97999572753906,134.00999450683594,122.72293090820312,2766900
2022-08-15,132.9600067138672,135.19000244140625,132.24000549316406,134.92999267578125,123.56543731689453,2791200
2022-08-16,134.60000610351562,137.3699951171875,134.4499969482422,136.55999755859375,125.05817413330078,4313600
2022-08-17,136.4600067138672,138.4199981689453,136.3000030517578,137.7899932861328,126.18456268310547,3667600
2022-08-18,137.7899932861328,139.1199951171875,137.75,139.07000732421875,127.35676574707031,3177700
2022-08-19,138.75,139.33999633789062,137.66000366210938,138.3699951171875,126.7156982421875,3155800
2022-08-22,137.64999389648438,137.85000610351562,135.47000122070312,135.5500030517578,124.13324737548828,3093600
2022-08-23,135.3699951171875,136.10000610351562,134.72000122070312,134.74000549316406,123.39144134521484,4141800
2022-08-24,134.88999938964844,135.11000061035156,133.11000061035156,133.22999572753906,122.00862884521484,2855400
2022-08-25,133.64999389648438,134.42999267578125,133.07000732421875,133.97999572753906,122.69544982910156,2706000
2022-08-26,134.10000610351562,134.17999267578125,130.33999633789062,130.3800048828125,119.39867401123047,4185300
2022-08-29,129.99000549316406,131.4199981689453,129.57000732421875,130.30999755859375,119.33456420898438,2783000
2022-08-30,130.55999755859375,130.77000427246094,129.2899932861328,129.5800018310547,118.66604614257812,2407900
2022-08-31,129.9199981689453,130.0,128.39999389648438,128.4499969482422,117.63121795654297,3490400
2022-09-01,128.39999389648438,129.82000732421875,127.73999786376953,129.66000366210938,118.73933410644531,3396200
2022-09-02,130.3000030517578,130.55999755859375,127.23999786376953,127.79000091552734,117.02681732177734,3040600
2022-09-06,127.80000305175781,128.05999755859375,126.30000305175781,126.72000122070312,116.04693603515625,3347100
2022-09-07,126.69000244140625,127.87000274658203,126.27999877929688,127.70999908447266,116.95356750488281,2401500
2022-09-08,127.19999694824219,128.5399932861328,126.58999633789062,128.47000122070312,117.64954376220703,2964600
2022-09-09,128.89999389648438,129.49000549316406,128.05999755859375,129.19000244140625,118.30889129638672,3291900
2022-09-12,130.3300018310547,130.99000549316406,129.88999938964844,130.66000366210938,119.65510559082031,3741100
2022-09-13,129.13999938964844,129.91000366210938,126.7699966430664,127.25,116.53229522705078,4565600
2022-09-14,127.5,129.0,126.8499984741211,127.69000244140625,116.93523406982422,3819100
2022-09-15,127.38999938964844,127.47000122070312,124.9000015258789,125.48999786376953,114.9205322265625,5141700
2022-09-16,124.36000061035156,127.52999877929688,123.83000183105469,127.2699966430664,116.55061340332031,9839700
2022-09-19,126.48999786376953,128.05999755859375,126.27999877929688,127.7300033569336,116.97187805175781,3981600
2022-09-20,126.9000015258789,126.98999786376953,125.5199966430664,126.30000305175781,115.66231536865234,2837500
2022-09-21,126.88999938964844,127.83999633789062,124.91999816894531,124.93000030517578,114.40770721435547,3389500
2022-09-22,124.76000213623047,126.51000213623047,124.41000366210938,125.30999755859375,114.75569152832031,4046600
2022-09-23,124.52999877929688,125.0,121.73999786376953,122.70999908447266,112.37467956542969,5195600
2022-09-26,122.30000305175781,124.26000213623047,121.75,122.01000213623047,111.733642578125,3987800
2022-09-27,122.5999984741211,123.94999694824219,121.08000183105469,121.73999786376953,111.48637390136719,4117200
2022-09-28,121.6500015258789,123.2300033569336,119.80999755859375,122.76000213623047,112.42047119140625,4996400
2022-09-29,121.8499984741211,122.62000274658203,120.56999969482422,121.62999725341797,111.38563537597656,3817700
2022-09-30,121.66000366210938,122.43000030517578,118.61000061035156,118.80999755859375,108.80314636230469,5346100
2022-10-03,120.16000366210938,122.20999908447266,119.5999984741211,121.51000213623047,111.27576446533203,4261700
2022-10-04,122.80000305175781,125.6500015258789,122.5199966430664,125.5,114.9296875,4566100
2022-10-05,124.70999908447266,126.45999908447266,124.2300033569336,125.73999786376953,115.14947509765625,3212900
2022-10-06,124.87999725341797,125.30000305175781,121.7699966430664,122.2300033569336,111.93511199951172,5074600
2022-10-07,121.5,121.80000305175781,118.06999969482422,118.81999969482422,108.81231689453125,4499700
2022-10-10,119.79000091552734,119.95999908447266,117.04000091552734,117.75,107.83243560791016,5990000
2022-10-11,117.45999908447266,119.2300033569336,116.94000244140625,117.80000305175781,107.87822723388672,4043100
2022-10-12,118.0,118.80999755859375,117.19999694824219,117.56999969482422,107.66759490966797,3338800
2022-10-13,116.0999984741211,122.1500015258789,115.55000305175781,121.79000091552734,111.53216552734375,5837500
2022-10-14,121.80000305175781,122.54000091552734,119.83999633789062,120.04000091552734,109.9295654296875,3762400
2022-10-17,121.80000305175781,122.87999725341797,121.43000030517578,121.5199966430664,111.284912109375,5458600
2022-10-18,123.0,123.94000244140625,121.81999969482422,122.94000244140625,112.5853042602539,5120300
2022-10-19,122.36000061035156,123.94000244140625,121.98999786376953,122.51000213623047,112.1915283203125,5906600
2022-10-20,126.25,128.9600067138672,125.1500015258789,128.3000030517578,117.49386596679688,13623100
2022-10-21,128.38999938964844,130.85000610351562,127.58999633789062,129.89999389648438,118.9590835571289,7201300
2022-10-24,130.89999389648438,133.11000061035156,129.85000610351562,132.69000244140625,121.51410675048828,5610900
2022-10-25,132.0,133.3000030517578,131.3000030517578,132.92999267578125,121.73389434814453,5957600
2022-10-26,133.72000122070312,135.86000061035156,132.80999755859375,135.00999450683594,123.63871002197266,5139000
2022-10-27,135.5500030517578,136.39999389648438,134.4499969482422,134.77000427246094,123.41893768310547,3993200
2022-10-28,135.55999755859375,138.86000061035156,135.22000122070312,138.50999450683594,126.84391784667969,5965500
2022-10-31,138.05999755859375,138.77000427246094,136.60000610351562,138.2899932861328,126.64244079589844,4915300
2022-11-01,138.25,138.64999389648438,136.6999969482422,138.1999969482422,126.56002044677734,3590600
2022-11-02,137.75,140.1699981689453,136.8000030517578,136.8300018310547,125.30542755126953,5360500
2022-11-03,136.4199981689453,136.47999572753906,133.97000122070312,134.47000122070312,123.14419555664062,4442400
2022-11-04,135.64999389648438,137.72999572753906,134.94000244140625,136.9600067138672,125.42449188232422,4178000
2022-11-07,136.63999938964844,138.6999969482422,136.50999450683594,138.33999633789062,126.68820190429688,4043100
2022-11-08,139.0,140.92999267578125,138.72000122070312,140.0399932861328,128.24505615234375,5042800
2022-11-09,137.9499969482422,138.89999389648438,136.94000244140625,137.38999938964844,127.31834411621094,4720000
2022-11-10,140.25999450683594,141.3699951171875,138.2899932861328,141.22999572753906,130.87686157226562,5389000
2022-11-11,141.5,144.1300048828125,140.9600067138672,143.1699981689453,132.67465209960938,5871300
2022-11-14,142.6300048828125,146.0800018310547,142.17999267578125,144.1999969482422,133.62913513183594,5293500
2022-11-15,144.0800018310547,146.16000366210938,142.0,144.33999633789062,133.7588653564453,4727100
2022-11-16,144.1300048828125,144.9499969482422,144.00999450683594,144.52000427246094,133.92568969726562,3445200
2022-11-17,143.41000366210938,146.17999267578125,143.25,146.08999633789062,135.3805694580078,3954000
2022-11-18,146.55999755859375,148.30999755859375,145.94000244140625,147.63999938964844,136.8169708251953,4661700
2022-11-21,147.5500030517578,147.92999267578125,146.4499969482422,146.67999267578125,135.9273223876953,3476200
2022-11-22,147.60000610351562,149.35000610351562,147.02000427246094,149.10000610351562,138.16995239257812,7062100
2022-11-23,149.10000610351562,150.4600067138672,148.3000030517578,148.75,137.84559631347656,3658200
2022-11-25,148.27000427246094,149.49000549316406,148.10000610351562,148.3699951171875,137.49343872070312,2075200
2022-11-28,147.97999572753906,148.24000549316406,145.94000244140625,146.17999267578125,135.4639892578125,3538100
2022-11-29,145.91000366210938,147.1699981689453,145.6999969482422,146.49000549316406,135.75128173828125,2754700
2022-11-30,146.19000244140625,149.63999938964844,145.6699981689453,148.89999389648438,137.98458862304688,6377600
2022-12-01,149.97999572753906,150.00999450683594,147.33999633789062,149.16000366210938,138.2255401611328,4495900
2022-12-02,148.1300048828125,149.16000366210938,147.72999572753906,148.6699981689453,137.77146911621094,2900000
2022-12-05,147.94000244140625,148.92999267578125,146.8000030517578,147.41000366210938,136.6038360595703,2784600
2022-12-06,147.3000030517578,147.8000030517578,146.6999969482422,147.5,136.68724060058594,2847600
2022-12-07,147.3300018310547,148.10000610351562,146.2899932861328,147.27000427246094,136.47410583496094,3971300
2022-12-08,147.89999389648438,149.14999389648438,147.3699951171875,147.77999877929688,136.9467010498047,2665700
2022-12-09,147.39999389648438,148.33999633789062,146.97000122070312,147.0500030517578,136.2702178955078,3047600
2022-12-12,147.82000732421875,149.2100067138672,146.94000244140625,149.2100067138672,138.27186584472656,4032800
2022-12-13,150.3699951171875,153.2100067138672,149.9499969482422,150.57000732421875,139.5321807861328,8811500
2022-12-14,150.47000122070312,151.91000366210938,148.4499969482422,149.86000061035156,138.87420654296875,4205900
2022-12-15,148.52000427246094,148.97999572753906,141.5800018310547,142.36000061035156,131.92401123046875,6687000
2022-12-16,141.25,141.9199981689453,138.97000122070312,140.16000366210938,129.88531494140625,9834400
2022-12-19,140.16000366210938,140.44000244140625,137.1999969482422,138.8699951171875,128.6898651123047,5282900
2022-12-20,138.83999633789062,141.42999267578125,138.33999633789062,141.27999877929688,130.92318725585938,5156500
2022-12-21,141.83999633789062,143.08999633789062,140.97999572753906,142.13999938964844,131.72018432617188,3793700
2022-12-22,140.9499969482422,141.44000244140625,138.6199951171875,140.8800048828125,130.55250549316406,3337100
2022-12-23,140.58999633789062,141.86000061035156,139.60000610351562,141.64999389648438,131.26608276367188,2092500
2022-12-27,141.72999572753906,142.72000122070312,141.22999572753906,142.4199981689453,131.97962951660156,2742400
2022-12-28,142.39999389648438,142.80999755859375,139.9499969482422,140.02000427246094,129.75558471679688,2539500
2022-12-29,140.5800018310547,142.25999450683594,140.4499969482422,141.05999755859375,130.71929931640625,2337200
2022-12-30,140.5399932861328,140.89999389648438,139.4499969482422,140.88999938964844,130.56178283691406,2858000
2023-01-03,141.10000610351562,141.89999389648438,140.47999572753906,141.5500030517578,131.17340087890625,3338600
2023-01-04,142.07000732421875,143.6199951171875,141.3699951171875,142.60000610351562,132.14642333984375,3869200
2023-01-05,142.44000244140625,142.5,140.00999450683594,141.11000061035156,130.7656707763672,2866600
2023-01-06,142.3800048828125,144.25,141.5800018310547,143.6999969482422,133.16578674316406,3574000
2023-01-09,144.0800018310547,145.47000122070312,143.39999389648438,143.5500030517578,133.0267791748047,3987700
2023-01-10,143.61000061035156,144.85000610351562,142.89999389648438,144.8000030517578,134.18516540527344,2152100
2023-01-11,145.0,145.52999877929688,143.4499969482422,145.25999450683594,134.6114501953125,3268700
2023-01-12,144.8800048828125,146.66000366210938,144.52000427246094,145.5500030517578,134.88018798828125,2715900
2023-01-13,144.05999755859375,146.10000610351562,144.00999450683594,145.88999938964844,135.1952667236328,2455700
2023-01-17,146.4199981689453,147.17999267578125,145.00999450683594,145.19000244140625,134.54656982421875,2986500
2023-01-18,144.39999389648438,144.67999267578125,140.22999572753906,140.41000366210938,130.1169891357422,6445600
2023-01-19,140.0,142.22999572753906,139.75,140.6199951171875,130.3115692138672,4833900
2023-01-20,141.6699981689453,141.86000061035156,140.50999450683594,141.1999969482422,130.8490753173828,7153300
2023-01-23,141.39999389648438,142.99000549316406,141.05999755859375,141.86000061035156,131.460693359375,5898400
2023-01-24,141.25,142.75,140.0,141.49000549316406,131.11778259277344,4407600
2023-01-25,140.47000122070312,141.02999877929688,139.36000061035156,140.75999450683594,130.44129943847656,7347500
2023-01-26,137.52999877929688,138.27000427246094,132.97999572753906,134.4499969482422,124.5938720703125,17548500
2023-01-27,134.44000244140625,135.49000549316406,133.77000427246094,134.38999938964844,124.53827667236328,8143100
2023-01-30,134.32000732421875,136.11000061035156,133.97999572753906,135.3000030517578,125.381591796875,5375700
2023-01-31,135.5,135.64999389648438,133.75999450683594,134.72999572753906,124.85335540771484,7206400
2023-02-01,134.49000549316406,135.7899932861328,132.8000030517578,135.08999633789062,125.18696594238281,5428900
2023-02-02,135.9600067138672,136.72000122070312,134.85000610351562,136.38999938964844,126.39167785644531,6107800
2023-02-03,136.35000610351562,136.9499969482422,135.52999877929688,136.94000244140625,126.9013442993164,3755700
2023-02-06,135.8300018310547,136.32000732421875,134.9499969482422,136.17999267578125,126.19705200195312,4841300
2023-02-07,135.6699981689453,136.39999389648438,134.4499969482422,135.83999633789062,125.88198852539062,3737600
2023-02-08,135.7100067138672,136.74000549316406,135.16000366210938,135.97999572753906,126.01173400878906,4593700
2023-02-09,134.99000549316406,135.72999572753906,133.33999633789062,133.75,125.46763610839844,3918800
2023-02-10,133.77999877929688,135.77000427246094,133.5,135.60000610351562,127.20307922363281,5049600
2023-02-13,136.0,137.38999938964844,135.85000610351562,137.35000610351562,128.84471130371094,4403000
2023-02-14,137.0500030517578,137.24000549316406,135.0500030517578,136.00999450683594,127.58768463134766,3202200
