Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,149.0,150.5500030517578,147.97999572753906,150.52999877929688,135.36610412597656,3311900
2020-01-03,148.77000427246094,149.9600067138672,147.4499969482422,148.44000244140625,133.48663330078125,3100600
2020-01-06,147.27000427246094,148.55999755859375,146.5399932861328,148.33999633789062,133.39671325683594,2549600
2020-01-07,147.35000610351562,147.57000732421875,145.50999450683594,146.3800048828125,131.63417053222656,2841900
2020-01-08,146.8300018310547,148.57000732421875,146.4600067138672,147.67999267578125,132.80316162109375,2153200
2020-01-09,147.80999755859375,147.97000122070312,146.50999450683594,147.30999755859375,132.47047424316406,2272500
2020-01-10,147.4499969482422,147.72000122070312,145.8300018310547,146.1300048828125,131.40931701660156,2393700
2020-01-13,146.52999877929688,146.8300018310547,145.5500030517578,146.82000732421875,132.0298309326172,3355200
2020-01-14,147.4499969482422,147.97999572753906,146.30999755859375,146.67999267578125,131.90391540527344,2742200
2020-01-15,146.22000122070312,146.74000549316406,145.1999969482422,145.57000732421875,130.90576171875,2640500
2020-01-16,146.42999267578125,147.92999267578125,146.24000549316406,147.8699951171875,132.9740447998047,3070900
2020-01-17,147.2100067138672,148.27000427246094,146.60000610351562,147.77999877929688,133.82528686523438,3331500
2020-01-21,147.1999969482422,147.8699951171875,145.69000244140625,145.85000610351562,132.0775146484375,2476700
2020-01-22,146.25,146.55999755859375,142.52000427246094,142.6300048828125,129.16162109375,3602400
2020-01-23,141.80999755859375,143.2100067138672,139.8000030517578,142.75,129.270263671875,3182700
2020-01-24,142.5500030517578,142.6999969482422,139.25999450683594,140.3800048828125,127.12406921386719,2526200
2020-01-27,136.89999389648438,137.80999755859375,135.57000732421875,135.72999572753906,122.91313934326172,2920500
2020-01-28,137.02000427246094,137.60000610351562,135.6199951171875,136.74000549316406,123.82780456542969,2763800
2020-01-29,137.58999633789062,137.75999450683594,135.6699981689453,135.77999877929688,122.95841979980469,2620000
2020-01-30,134.75999450683594,135.97000122070312,132.91000366210938,135.3699951171875,122.587158203125,3862600
2020-01-31,133.82000732421875,134.99000549316406,130.5399932861328,131.35000610351562,118.94676208496094,6785700
2020-02-03,131.44000244140625,133.16000366210938,129.3000030517578,129.77000427246094,117.51596069335938,4385300
2020-02-04,133.0,134.77999877929688,132.67999267578125,133.50999450683594,120.90280151367188,3501600
2020-02-05,135.5500030517578,137.47000122070312,135.44000244140625,137.44000244140625,124.46167755126953,4448100
2020-02-06,138.1999969482422,138.3300018310547,136.1300048828125,137.25,124.28960418701172,2283800
2020-02-07,136.0399932861328,136.49000549316406,133.0,133.3699951171875,120.77598571777344,3812300
2020-02-10,133.0399932861328,134.3300018310547,132.77999877929688,134.32000732421875,121.63632202148438,2331600
2020-02-11,135.49000549316406,137.22999572753906,135.05999755859375,136.19000244140625,123.32972717285156,2381900
2020-02-12,138.39999389648438,139.94000244140625,138.08999633789062,139.58999633789062,126.40865325927734,3222000
2020-02-13,140.0,140.5,138.42999267578125,139.72000122070312,126.52637481689453,3318800
2020-02-14,139.49000549316406,139.6199951171875,136.88999938964844,137.99000549316406,124.95974731445312,2813400
2020-02-18,137.4600067138672,138.57000732421875,135.0800018310547,136.5800018310547,123.68289184570312,3869700
2020-02-19,136.7899932861328,137.2100067138672,136.05999755859375,136.86000061035156,123.93646240234375,2134900
2020-02-20,136.25999450683594,138.88999938964844,136.1999969482422,136.92999267578125,123.99987030029297,2678200
2020-02-21,136.5,137.44000244140625,135.11000061035156,137.2100067138672,124.25338745117188,2855600
2020-02-24,132.52999877929688,133.86000061035156,132.0500030517578,132.1699981689453,119.68932342529297,4964800
2020-02-25,132.97000122070312,133.13999938964844,128.25,129.0,116.81866455078125,4840200
2020-02-26,129.64999389648438,130.99000549316406,127.55000305175781,128.25,116.1395034790039,3902500
2020-02-27,125.5999984741211,128.52999877929688,123.22000122070312,123.2699966430664,111.62975311279297,7369000
2020-02-28,119.56999969482422,124.23999786376953,119.02999877929688,124.23999786376953,112.50814056396484,8300700
2020-03-02,125.05000305175781,127.87999725341797,123.01000213623047,127.5999984741211,115.55087280273438,6100200
