Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,269.5899963378906,270.8900146484375,263.6700134277344,265.6300048828125,265.6300048828125,1391900
2023-01-04,269.3599853515625,271.010009765625,266.8399963378906,270.0,270.0,1435400
2023-01-05,267.69000244140625,271.8699951171875,266.510009765625,268.6199951171875,268.6199951171875,1803700
2023-01-06,271.1700134277344,273.3999938964844,264.67999267578125,270.3900146484375,270.3900146484375,1659500
2023-01-09,272.5899963378906,273.5799865722656,264.2099914550781,264.92999267578125,264.92999267578125,1509000
2023-01-10,263.3299865722656,271.4100036621094,263.3299865722656,271.3599853515625,271.3599853515625,1316900
2023-01-11,261.3900146484375,265.489990234375,254.55999755859375,259.9599914550781,259.9599914550781,3506800
2023-01-12,258.739990234375,260.3500061035156,254.97999572753906,256.94000244140625,256.94000244140625,1925100
2023-01-13,255.39999389648438,259.79998779296875,253.77000427246094,258.8999938964844,258.8999938964844,1715900
2023-01-17,258.4800109863281,261.9700012207031,254.86000061035156,261.7300109863281,261.7300109863281,1595300
2023-01-18,261.57000732421875,264.8900146484375,255.61000061035156,256.3500061035156,256.3500061035156,1641600
2023-01-19,254.83999633789062,255.67999267578125,250.6199951171875,252.5,252.5,1758500
2023-01-20,252.44000244140625,256.8399963378906,248.9600067138672,256.7699890136719,256.7699890136719,1968300
2023-01-23,256.7699890136719,257.8699951171875,254.00999450683594,255.97999572753906,255.97999572753906,2008600
2023-01-24,254.60000610351562,259.3999938964844,254.22999572753906,257.9800109863281,257.9800109863281,3127200
2023-01-25,241.08999633789062,247.0,238.83999633789062,243.8000030517578,243.8000030517578,5863600
2023-01-26,246.47999572753906,250.82000732421875,243.5,250.5500030517578,250.5500030517578,1788300
2023-01-27,248.5800018310547,250.2100067138672,246.88999938964844,247.25999450683594,247.25999450683594,1568500
2023-01-30,245.0,246.80999755859375,241.97999572753906,242.22999572753906,242.22999572753906,1643000
2023-01-31,243.1999969482422,245.72999572753906,241.19000244140625,245.69000244140625,245.69000244140625,1782600
2023-02-01,246.8000030517578,253.5399932861328,244.66000366210938,251.19000244140625,251.19000244140625,1646600
2023-02-02,253.85000610351562,261.95001220703125,252.8800048828125,260.8999938964844,260.8999938964844,2197300
2023-02-03,257.80999755859375,260.5,252.92999267578125,254.67999267578125,254.67999267578125,1691300
2023-02-06,251.75999450683594,252.97000122070312,248.24000549316406,248.97999572753906,248.97999572753906,1329100
2023-02-07,247.80999755859375,254.5500030517578,246.89999389648438,253.05999755859375,253.05999755859375,1359500
2023-02-08,249.14999389648438,253.22999572753906,248.1999969482422,248.85000610351562,248.85000610351562,1318900
2023-02-09,250.52000427246094,251.07000732421875,243.64999389648438,244.17999267578125,244.17999267578125,1425900
2023-02-10,242.91000366210938,246.52999877929688,242.60000610351562,245.27000427246094,245.27000427246094,1199400
2023-02-13,246.08999633789062,246.5399932861328,244.74000549316406,245.1300048828125,245.1300048828125,1276800
2023-02-14,243.4199981689453,245.66000366210938,239.6699981689453,241.08999633789062,241.08999633789062,1799200
2023-02-15,239.75,245.5,239.10000610351562,244.77000427246094,244.77000427246094,1340800
2023-02-16,240.77000427246094,244.05999755859375,238.5399932861328,240.16000366210938,240.16000366210938,1615200
2023-02-17,238.9499969482422,240.02000427246094,236.61000061035156,238.91000366210938,238.91000366210938,1595600
2023-02-21,236.5500030517578,236.97999572753906,232.8699951171875,233.5800018310547,233.5800018310547,1852000
2023-02-22,233.8800048828125,236.49000549316406,232.9600067138672,233.5500030517578,233.5500030517578,1456200
2023-02-23,234.85000610351562,235.82000732421875,231.92999267578125,234.89999389648438,234.89999389648438,1427100
2023-02-24,230.61000061035156,232.38999938964844,229.0399932861328,231.0500030517578,231.0500030517578,1416900
2023-02-27,233.9600067138672,233.9600067138672,231.0,231.74000549316406,231.74000549316406,1421500
2023-02-28,230.74000549316406,231.74000549316406,228.74000549316406,229.38999938964844,229.38999938964844,1366600
2023-03-01,228.47000122070312,229.2899932861328,226.27999877929688,227.3300018310547,227.3300018310547,1290800
2023-03-02,226.07000732421875,229.41000366210938,224.47999572753906,228.89999389648438,228.89999389648438,1153000
2023-03-03,230.47999572753906,235.1999969482422,229.2899932861328,234.8699951171875,234.8699951171875,1458300
2023-03-06,233.58999633789062,236.77999877929688,233.0399932861328,234.85000610351562,234.85000610351562,1204900
2023-03-07,235.4199981689453,236.13999938964844,229.4199981689453,230.7100067138672,230.7100067138672,1680400
2023-03-08,230.0,231.7100067138672,227.9600067138672,231.08999633789062,231.08999633789062,661800
2023-03-09,232.72999572753906,235.25999450683594,228.17999267578125,228.57000732421875,228.57000732421875,1181600
2023-03-10,228.77000427246094,229.75999450683594,223.38999938964844,224.75,224.75,1778500
2023-03-13,224.0,232.4499969482422,222.64999389648438,227.77999877929688,227.77999877929688,1539200
2023-03-14,232.5399932861328,235.6199951171875,231.1699981689453,235.27999877929688,235.27999877929688,2109500
2023-03-15,232.00999450683594,235.80999755859375,229.72000122070312,234.17999267578125,234.17999267578125,1594000
2023-03-16,232.58999633789062,242.3699951171875,231.5,240.5,240.5,2072100
2023-03-17,240.38999938964844,242.0,236.25999450683594,237.8000030517578,237.8000030517578,2304600
2023-03-20,238.1199951171875,242.02999877929688,237.5800018310547,240.5,240.5,995500
2023-03-21,242.4499969482422,247.3699951171875,242.1199951171875,246.67999267578125,246.67999267578125,1560300
2023-03-22,245.44000244140625,248.27999877929688,240.5399932861328,240.80999755859375,240.80999755859375,1151800
2023-03-23,244.1199951171875,247.30999755859375,242.2899932861328,244.47000122070312,244.47000122070312,1734900
2023-03-24,248.0,257.4599914550781,248.0,256.4200134277344,256.4200134277344,3269600
2023-03-27,257.510009765625,259.0199890136719,251.88999938964844,252.57000732421875,252.57000732421875,1682700
2023-03-28,253.0,253.3699951171875,248.5,249.49000549316406,249.49000549316406,1179500
2023-03-29,250.0,251.5500030517578,246.6300048828125,250.75999450683594,250.75999450683594,1538200
